score,tier,actual,predicted
0.14349438930751837,LEGITIMATE,0,0
0.06655101223273291,LEGITIMATE,0,0
0.0619821266863203,LEGITIMATE,0,0
0.0999359601145391,LEGITIMATE,0,0
0.04815668649779874,LEGITIMATE,0,0
0.09381393375857347,LEGITIMATE,0,0
0.14202323960523136,LEGITIMATE,0,0
0.10683394201932622,LEGITIMATE,0,0
0.07632495644442179,LEGITIMATE,0,0
0.0811448488703689,LEGITIMATE,0,0
0.1495817709832769,LEGITIMATE,0,0
0.10041743853733712,LEGITIMATE,0,0
0.013857003903623665,LEGITIMATE,0,0
0.08463821520443145,LEGITIMATE,0,0
0.06517008983869363,LEGITIMATE,0,0
0.16218230121037,LEGITIMATE,0,0
0.1634932513591113,LEGITIMATE,0,0
0.11182059859754456,LEGITIMATE,0,0
0.08198669614549033,LEGITIMATE,0,0
0.04836422053124322,LEGITIMATE,0,0
0.11417203829301348,LEGITIMATE,0,0
0.038042680445212716,LEGITIMATE,0,0
0.8494539183110226,HIGH RISK,1,1
0.061125135679397535,LEGITIMATE,0,0
0.09122255234080225,LEGITIMATE,0,0
0.05343419365564285,LEGITIMATE,0,0
0.13107716037245076,LEGITIMATE,0,0
0.05212567549726625,LEGITIMATE,0,0
0.10336639844009084,LEGITIMATE,0,0
0.12966114844626156,LEGITIMATE,0,0
0.09525173930570455,LEGITIMATE,0,0
0.20831657202061826,LEGITIMATE,0,0
0.12631956866824973,LEGITIMATE,0,0
0.13188238758571236,LEGITIMATE,0,0
0.08639466224430584,LEGITIMATE,0,0
0.09742939905948388,LEGITIMATE,0,0
0.09872973785711815,LEGITIMATE,0,0
0.09626366472020262,LEGITIMATE,0,0
0.06364896352653841,LEGITIMATE,0,0
0.0853213349850688,LEGITIMATE,0,0
0.03920275708215087,LEGITIMATE,0,0
0.14706129690036582,LEGITIMATE,0,0
0.25115836158323646,LEGITIMATE,0,0
0.10804447007643016,LEGITIMATE,0,0
0.0335714985507454,LEGITIMATE,0,0
0.12048257816408434,LEGITIMATE,0,0
0.18761445156629078,LEGITIMATE,0,0
0.04803153110737061,LEGITIMATE,0,0
0.07804515791943162,LEGITIMATE,0,0
0.09664275205148395,LEGITIMATE,0,0
0.05356803372829257,LEGITIMATE,0,0
0.08927000405332042,LEGITIMATE,0,0
0.07514702256190663,LEGITIMATE,0,0
0.12620822272131382,LEGITIMATE,0,0
0.0865282069872587,LEGITIMATE,0,0
0.12026534300979247,LEGITIMATE,0,0
0.06335304295300181,LEGITIMATE,0,0
0.11209422186213061,LEGITIMATE,0,0
0.14741425266695174,LEGITIMATE,0,0
0.059868027280756186,LEGITIMATE,0,0
0.0818984284544996,LEGITIMATE,0,0
0.9187631697737548,HIGH RISK,1,1
0.09407351534959621,LEGITIMATE,0,0
0.05660166797304034,LEGITIMATE,0,0
0.06235208561996241,LEGITIMATE,0,0
0.015704199519588083,LEGITIMATE,0,0
0.06839958675619363,LEGITIMATE,0,0
0.159246026434713,LEGITIMATE,0,0
0.0731878752920972,LEGITIMATE,0,0
0.11261683111467062,LEGITIMATE,0,0
0.05013221027164533,LEGITIMATE,0,0
0.03758960446407984,LEGITIMATE,0,0
0.09288526668034562,LEGITIMATE,0,0
0.05314008339772978,LEGITIMATE,0,0
0.04425315167969987,LEGITIMATE,0,0
0.11513588728736977,LEGITIMATE,0,0
0.18326776317868412,LEGITIMATE,0,0
0.04486452902815267,LEGITIMATE,0,0
0.04968512035317715,LEGITIMATE,0,0
0.10730240450421778,LEGITIMATE,0,0
0.1038170534027899,LEGITIMATE,0,0
0.04675920651642412,LEGITIMATE,0,0
0.09797918957282566,LEGITIMATE,0,0
0.1630323849632104,LEGITIMATE,0,0
0.12001046501500812,LEGITIMATE,0,0
0.062423471039968405,LEGITIMATE,0,0
0.0781559590785366,LEGITIMATE,0,0
0.05041784966942325,LEGITIMATE,0,0
0.09102674676527162,LEGITIMATE,0,0
0.13350898975191172,LEGITIMATE,0,0
0.11360536250860971,LEGITIMATE,0,0
0.06792663566032447,LEGITIMATE,0,0
0.0722629318562346,LEGITIMATE,0,0
0.053273088478129726,LEGITIMATE,0,0
0.06013589888978811,LEGITIMATE,0,0
0.08004897954734513,LEGITIMATE,0,0
0.2026140257715516,LEGITIMATE,0,0
0.05289615144207288,LEGITIMATE,0,0
0.05213545151879781,LEGITIMATE,0,0
0.08874128515148191,LEGITIMATE,0,0
0.10001308460120859,LEGITIMATE,0,0
0.19357867730145414,LEGITIMATE,0,0
0.04000538445739017,LEGITIMATE,0,0
0.07921333856967638,LEGITIMATE,0,0
0.16578429781270898,LEGITIMATE,0,0
0.1187608525258544,LEGITIMATE,0,0
0.08425587960018671,LEGITIMATE,0,0
0.06774540218705441,LEGITIMATE,1,0
0.0731505382593703,LEGITIMATE,0,0
0.14110232523809982,LEGITIMATE,0,0
0.12514741194987383,LEGITIMATE,0,0
0.05784438045885665,LEGITIMATE,0,0
0.11352851251093864,LEGITIMATE,0,0
0.09164827382335344,LEGITIMATE,0,0
0.05176439454799456,LEGITIMATE,0,0
0.08468017723914721,LEGITIMATE,0,0
0.04067397311437551,LEGITIMATE,0,0
0.06022467396408875,LEGITIMATE,0,0
0.16408066986427358,LEGITIMATE,0,0
0.09137571184316011,LEGITIMATE,0,0
0.06493691634831796,LEGITIMATE,0,0
0.10179704416955077,LEGITIMATE,0,0
0.04484592320026477,LEGITIMATE,0,0
0.12188789422893875,LEGITIMATE,0,0
0.11244397745404128,LEGITIMATE,0,0
0.21152457189539164,LEGITIMATE,0,0
0.12089661875470846,LEGITIMATE,0,0
0.07384318850664473,LEGITIMATE,0,0
0.11355083842497252,LEGITIMATE,0,0
0.06383716064278708,LEGITIMATE,0,0
0.14126553642624753,LEGITIMATE,0,0
0.04796838957149685,LEGITIMATE,0,0
0.08370070340342027,LEGITIMATE,0,0
0.057737950930723904,LEGITIMATE,0,0
0.10484736451265583,LEGITIMATE,0,0
0.09038465321182425,LEGITIMATE,0,0
0.04269424567160799,LEGITIMATE,0,0
0.1311945859095587,LEGITIMATE,0,0
0.09095880499279514,LEGITIMATE,0,0
0.07250928763608387,LEGITIMATE,0,0
0.07460015329646985,LEGITIMATE,0,0
0.06313313958983673,LEGITIMATE,0,0
0.07261905595570918,LEGITIMATE,0,0
0.12171837720087209,LEGITIMATE,0,0
0.09980443597338277,LEGITIMATE,0,0
0.04162267435743459,LEGITIMATE,0,0
0.09095671878068068,LEGITIMATE,0,0
0.06249422988343984,LEGITIMATE,0,0
0.08077602502941394,LEGITIMATE,0,0
0.11741951355111092,LEGITIMATE,0,0
0.11127389966038755,LEGITIMATE,0,0
0.0673867043399907,LEGITIMATE,0,0
0.15416705301065173,LEGITIMATE,0,0
0.0917461932597714,LEGITIMATE,0,0
0.04141377312121379,LEGITIMATE,0,0
0.05899378151790402,LEGITIMATE,0,0
0.10812710498475071,LEGITIMATE,0,0
0.05950558337921024,LEGITIMATE,0,0
0.0534280698472914,LEGITIMATE,0,0
0.0650700501262763,LEGITIMATE,0,0
0.037703647205253044,LEGITIMATE,0,0
0.07224740438473856,LEGITIMATE,0,0
0.08812851346974139,LEGITIMATE,0,0
0.07242656890174068,LEGITIMATE,0,0
0.13520217077993366,LEGITIMATE,0,0
0.06301866042864215,LEGITIMATE,0,0
0.0668316549742655,LEGITIMATE,0,0
0.06346718532546648,LEGITIMATE,0,0
0.11660103108787773,LEGITIMATE,0,0
0.11248969705523564,LEGITIMATE,0,0
0.10683814797959396,LEGITIMATE,0,0
0.051769350870491115,LEGITIMATE,0,0
0.028546862756505222,LEGITIMATE,0,0
0.07337417951295563,LEGITIMATE,0,0
0.19485104689530486,LEGITIMATE,0,0
0.07108352922234226,LEGITIMATE,0,0
0.04968602510447116,LEGITIMATE,0,0
0.024554893191406513,LEGITIMATE,0,0
0.06412983515461784,LEGITIMATE,0,0
0.07282708091682025,LEGITIMATE,0,0
0.0685540520533033,LEGITIMATE,0,0
0.10230977778576364,LEGITIMATE,0,0
0.05548718106916081,LEGITIMATE,0,0
0.04890851171026595,LEGITIMATE,0,0
0.15418097694495167,LEGITIMATE,0,0
0.16698640682960658,LEGITIMATE,0,0
0.12083878334453517,LEGITIMATE,0,0
0.1425773290488385,LEGITIMATE,0,0
0.039320428700120924,LEGITIMATE,0,0
0.05734994140739021,LEGITIMATE,0,0
0.10385884726473196,LEGITIMATE,0,0
0.061165235419986114,LEGITIMATE,0,0
0.08989604513634236,LEGITIMATE,0,0
0.12389076218183379,LEGITIMATE,0,0
0.061989364990635086,LEGITIMATE,0,0
0.08849157281901342,LEGITIMATE,0,0
0.07732710466018279,LEGITIMATE,0,0
0.15122189377855513,LEGITIMATE,0,0
0.12535236460212804,LEGITIMATE,0,0
0.1282039273066397,LEGITIMATE,0,0
0.07324132310104425,LEGITIMATE,0,0
0.14652093329606541,LEGITIMATE,0,0
0.21547320577171153,LEGITIMATE,0,0
0.07936742081015274,LEGITIMATE,0,0
0.13557872564650514,LEGITIMATE,0,0
0.0393583872658967,LEGITIMATE,0,0
0.10932283997985909,LEGITIMATE,0,0
0.05244790566393775,LEGITIMATE,0,0
0.15406269423737073,LEGITIMATE,0,0
0.14548670398671093,LEGITIMATE,0,0
0.04258278907212885,LEGITIMATE,0,0
0.09990580279682032,LEGITIMATE,0,0
0.029142563623501233,LEGITIMATE,0,0
0.13698796514023373,LEGITIMATE,0,0
0.07303495134024401,LEGITIMATE,0,0
0.14194220743720434,LEGITIMATE,0,0
0.18986077825229314,LEGITIMATE,0,0
0.07785540598914514,LEGITIMATE,0,0
0.15827367102873952,LEGITIMATE,0,0
0.10118025624489688,LEGITIMATE,0,0
0.048087099655375325,LEGITIMATE,0,0
0.06680513024175867,LEGITIMATE,0,0
0.08263868141938624,LEGITIMATE,0,0
0.05377738285160809,LEGITIMATE,0,0
0.09696147784560363,LEGITIMATE,0,0
0.20148305705866223,LEGITIMATE,0,0
0.10407842735033548,LEGITIMATE,0,0
0.026394689017500167,LEGITIMATE,0,0
0.06514503431913218,LEGITIMATE,0,0
0.10873389285138389,LEGITIMATE,0,0
0.045568725371393844,LEGITIMATE,0,0
0.05455163294596871,LEGITIMATE,0,0
0.0775441701218842,LEGITIMATE,0,0
0.12712158987611927,LEGITIMATE,0,0
0.031442373634182987,LEGITIMATE,0,0
0.09088578245238216,LEGITIMATE,0,0
0.10321151253023444,LEGITIMATE,0,0
0.06168613211711913,LEGITIMATE,0,0
0.09909713555745475,LEGITIMATE,0,0
0.09237854554589241,LEGITIMATE,0,0
0.1101281868466566,LEGITIMATE,0,0
0.07671222832292487,LEGITIMATE,0,0
0.06825421197531018,LEGITIMATE,0,0
0.04735223759924184,LEGITIMATE,0,0
0.06737729035966004,LEGITIMATE,0,0
0.06265504996532713,LEGITIMATE,0,0
0.08270140331544269,LEGITIMATE,0,0
0.13271560101055957,LEGITIMATE,0,0
0.1504760134514978,LEGITIMATE,0,0
0.09745754555539367,LEGITIMATE,0,0
0.09298560788480474,LEGITIMATE,0,0
0.16837260805955032,LEGITIMATE,0,0
0.07262101094485665,LEGITIMATE,0,0
0.11322374812340016,LEGITIMATE,0,0
0.20428728158645618,LEGITIMATE,0,0
0.12845667766222574,LEGITIMATE,0,0
0.10164770390205258,LEGITIMATE,0,0
0.08126094901315423,LEGITIMATE,0,0
0.041255034923748934,LEGITIMATE,0,0
